,National,Local,Longmont
315633,24515.0,,
315639,30895.0,,
315640,31990.0,,
315642,22495.0,,
315643,26940.0,,
315644,31978.0,,
315646,28999.0,,
315648,30990.0,,
315650,23497.0,,
315651,24000.0,,
315652,14900.0,,
315655,21999.0,,
315656,32950.0,,
315657,31089.0,,
315662,24950.0,,
315663,23989.0,,
315667,31292.0,,
315670,23625.0,,
315671,30942.0,,
315674,29200.0,,
315677,29835.0,,
315679,26215.0,,
315682,32993.0,,
315683,19990.0,,
315691,31500.0,,
315696,14995.0,,
315697,28519.0,,
315701,23481.0,,
315702,32495.0,,
315704,30721.0,,
315706,26922.0,,
315710,33988.0,,
315713,32691.0,,
315716,21990.0,,
315728,8995.0,,
315730,27977.0,,
315731,32811.0,,
315732,29500.0,,
315742,29900.0,,
315751,17395.0,,
315759,32995.0,,
315761,30492.0,,
315762,29998.0,,
315764,32555.0,,
315766,28799.0,,
315774,17500.0,,
315775,30495.0,,
315781,29888.0,,
315784,26995.0,,
315785,29099.0,,
315786,24288.0,,
315791,11990.0,,
315793,31777.0,,
315795,29500.0,,
315796,9999.0,,
315798,30995.0,,
315803,25500.0,,
315805,30177.0,,
315810,14999.0,,
315812,32900.0,,
315813,25977.0,,
315814,23995.0,,
315820,28416.0,,
315824,20400.0,,
315833,27695.0,,
315834,26354.0,,
315836,32000.0,,
315837,30000.0,,
315840,25995.0,,
315843,19999.0,,
315845,23995.0,,
315848,33995.0,,
315850,32500.0,,
315851,28999.0,,
315854,32115.0,,
315855,31900.0,,
315856,26973.0,,
315858,27900.0,,
315862,20904.0,,
315863,32115.0,,
315867,15833.0,,
315870,19975.0,,
315874,30777.0,,
315875,28755.0,,
315877,29981.0,,
315878,8995.0,,
315884,23444.0,,
315892,29975.0,,
315894,33395.0,,
315895,30995.0,,
315897,30977.0,,
315898,29999.0,,
315916,29000.0,,
315920,32995.0,,
315922,30888.0,,
315923,31995.0,,
315925,30999.0,,
315944,28714.0,,
315945,21968.0,,
315948,24987.0,,
315950,27990.0,,
315953,31900.0,,
315954,22995.0,,
315958,30150.0,,
315965,21999.0,,
315967,31650.0,,
315971,34474.0,,
315976,28784.0,,
315978,29749.0,,
315979,34486.0,,
315983,29497.0,,
315992,28983.0,,
315997,28785.0,,
315998,32783.0,,
316000,31595.0,,
316001,32994.0,,
316002,24949.0,,
316003,29795.0,,
316005,32499.0,,
316007,23488.0,,
316009,33988.0,,
316011,31604.0,,
316017,23948.0,,
316018,29999.0,,
316019,26977.0,,
316021,32888.0,,
316031,25987.0,,
316035,22991.0,,
316037,32995.0,,
316038,29794.0,,
316041,30991.0,,
316042,23972.0,,
316053,23920.0,,
316058,24500.0,,
316065,28988.0,,
316066,25995.0,,
316071,6766.0,,
316072,26991.0,,
316074,24999.0,,
316076,32933.0,,
316079,24995.0,,
316080,31990.0,,
316081,30981.0,,
316082,29000.0,,
316090,29988.0,,
316092,28489.0,,
316094,33991.0,,
316095,16489.0,,
316096,31787.0,,
316097,32195.0,,
316103,31500.0,,
316108,27990.0,,
316109,21000.0,,
316110,33707.0,,
316116,29999.0,,
316123,19999.0,,
316125,31950.0,,
316127,28991.0,,
316129,31974.0,,
316139,28891.0,,
316141,32995.0,,
316143,29490.0,,
316144,14950.0,,
316145,22985.0,,
316154,29795.0,,
316156,25783.0,,
316158,29995.0,,
316168,25351.0,,
316177,21973.0,,
316181,17350.0,,
316187,23000.0,,
316188,30950.0,,
316196,29699.0,,
316197,29995.0,,
316201,33000.0,,
316203,32983.0,,
316204,31995.0,,
316210,32990.0,,
316213,29488.0,,
316215,27995.0,,
316216,29931.0,,
316223,32444.0,,
316225,21960.0,,
316229,30993.0,,
316230,31991.0,,
316233,33477.0,,
316234,31995.0,,
316243,30500.0,,
316245,31995.0,,
316247,31900.0,,
316250,22842.0,,
316255,33895.0,,
316260,30608.0,,
316264,31900.0,,
316265,32925.0,,
316269,30500.0,,
316271,33987.0,,
316277,31984.0,,
316279,19200.0,,
316284,16980.0,,
316285,33900.0,,
316292,31460.0,,
316293,24985.0,,
316297,22399.0,,
316298,29824.0,,
316300,28698.0,,
316308,31995.0,,
316310,32250.0,,
316311,31978.0,,
316312,33986.0,,
316314,5800.0,,
316319,32995.0,,
316320,29990.0,,
316326,21990.0,,
316327,29500.0,,
316334,23963.0,,
316338,22900.0,,
316339,28000.0,,
316340,25943.0,,
316341,32629.0,,
316347,30840.0,,
316350,32988.0,,
316354,33595.0,,
316359,31490.0,,
316366,21852.0,,
316368,28900.0,,
316370,25995.0,,
316385,31324.0,,
316390,33000.0,,
316391,30990.0,,
316392,32995.0,,
316394,24253.0,,
316397,30988.0,,
316398,17499.0,,
316402,16590.0,,
316408,31788.0,,
316416,22000.0,,
316418,25495.0,,
316422,30995.0,,
316423,26911.0,,
316424,18953.0,,
316426,32915.0,,
316428,31977.0,,
316431,28932.0,,
316433,31495.0,,
316435,31997.0,,
316436,32303.0,,
316440,25313.0,,
316442,30800.0,,
316445,29400.0,,
316446,31999.0,,
316453,31880.0,,
316455,31488.0,,
316457,29990.0,,
316458,22970.0,,
316461,33850.0,,
316463,31846.0,,
316465,19999.0,,
316472,29998.0,,
316477,26584.0,,
316479,34000.0,,
316480,9992.0,,
316483,31409.0,,
316488,32988.0,,
316500,18995.0,,
316502,24250.0,,
316508,31460.0,,
316512,27395.0,,
316515,32075.0,,
316516,16995.0,,
316517,33696.0,,
316518,29750.0,,
316526,22288.0,,
316528,29980.0,,
316533,31000.0,,
316535,35000.0,,
316536,31299.0,,
316537,30451.0,,
316539,31677.0,,
316541,26249.0,,
316542,20248.0,,
316552,29545.0,,
316558,33399.0,,
316562,21265.0,,
316569,25305.0,,
316570,31990.0,,
316578,29989.0,,
316580,27930.0,,
316581,32991.0,,
316582,28000.0,,
316583,28500.0,,
316588,30491.0,,
316590,26997.0,,
316591,31857.0,,
316592,30990.0,,
316594,29395.0,,
316598,31991.0,,
316603,26495.0,,
316605,15950.0,,
316611,27399.0,,
316612,32970.0,,
316616,31207.0,,
316619,30492.0,,
316627,31988.0,,
316630,28664.0,,
316632,32915.0,,
316634,29999.0,,
316637,19987.0,,
316638,28497.0,,
316639,32999.0,,
316642,25249.0,,
316645,30985.0,,
316646,30348.0,,
316651,30995.0,,
316655,24788.0,,
316656,28499.0,,
316658,30991.0,,
316668,24574.0,,
316669,32998.0,,
316670,34599.0,,
316671,24808.0,,
316672,30988.0,,
316675,21997.0,,
316681,18900.0,,
316684,29987.0,,
316685,16950.0,,
316686,33497.0,,
316687,31995.0,,
316688,27599.0,,
316704,32295.0,,
316705,23923.0,,
316707,33800.0,,
316710,31500.0,,
316711,21446.0,,
316712,14900.0,,
316713,29194.0,,
316714,27551.0,,
316721,24990.0,,
316725,27549.0,,
316726,31998.0,,
316732,32915.0,,
316737,32750.0,,
316738,25994.0,,
316740,27995.0,,
316743,26980.0,,
316744,30988.0,,
316750,29488.0,,
316751,20987.0,,
316753,33492.0,,
316754,24400.0,,
316756,18195.0,,
316759,32000.0,,
316761,28998.0,,
316763,29989.0,,
316766,28849.0,,
316769,32950.0,,
316770,30892.0,,
316772,31789.0,,
316780,32441.0,,
316781,9995.0,,
316783,12995.0,,
316790,27535.0,,
316795,21988.0,,
316798,21972.0,,
316799,27901.0,,
316803,29974.0,,
316806,31000.0,,
316808,33495.0,,
316809,34885.0,,
316814,33988.0,,
316815,16596.0,,
316816,32889.0,,
316817,33092.0,,
316822,26000.0,,
316824,32500.0,,
316827,29991.0,,
316832,24000.0,,
316835,30995.0,,
316837,9995.0,,
316839,30688.0,,
316852,20000.0,,
316860,32497.0,,
316863,30194.0,,
316867,28775.0,,
316869,32000.0,,
316871,30999.0,,
316876,32989.0,,
316877,30995.0,,
316879,31685.0,,
316881,33532.0,,
316884,7495.0,,
316887,31895.0,,
316888,30000.0,,
316890,27995.0,,
316891,34235.0,,
316897,26990.0,,
316904,28995.0,,
316905,30251.0,,
316909,28792.0,,
316914,25249.0,,
316917,28989.0,,
316918,24222.0,,
316921,23514.0,,
316923,32291.0,,
316925,30796.0,,
316926,29999.0,,
316928,34637.0,,
316929,9999.0,,
316932,27696.0,,
316937,31400.0,,
316941,31993.0,,
316944,29500.0,,
316945,22708.0,,
316946,33895.0,,
316948,29500.0,,
316949,29780.0,,
316951,31995.0,,
316956,33000.0,,
316958,17495.0,,
316959,30500.0,,
316960,22951.0,,
316963,25313.0,,
316964,31988.0,,
316969,32962.0,,
316973,23065.0,,
316980,31993.0,,
316981,30650.0,,
316985,30658.0,,
316986,8995.0,,
316989,28495.0,,
316991,27995.0,,
316992,32777.0,,
316995,26995.0,,
316997,22987.0,,
317000,17964.0,,
317001,29995.0,,
317006,29399.0,,
317010,22718.0,,
317016,33801.0,,
317019,27969.0,,
317026,30995.0,,
317035,26995.0,,
317037,28600.0,,
317040,29900.0,,
317052,6999.0,,
317053,19900.0,,
317054,29995.0,,
317056,32495.0,,
317057,32589.0,,
317059,31994.0,,
317060,29984.0,,
317062,28988.0,,
317067,26487.0,,
317069,27985.0,,
317071,31914.0,,
317072,27981.0,,
317073,29999.0,,
317075,26800.0,,
317076,23750.0,,
317079,25999.0,,
317081,30998.0,,
317084,34700.0,,
317085,28000.0,,
317086,32790.0,,
317089,31500.0,,
317091,32500.0,,
317094,23993.0,,
317095,34830.0,,
317098,32990.0,,
317100,30605.0,,
317102,31749.0,,
317104,27750.0,,
317112,24999.0,,
317114,27998.0,,
317126,26905.0,,
317127,32888.0,,
317128,20568.0,,
317129,21900.0,,
317130,31900.0,,
317131,34800.0,,
317133,25995.0,,
317136,30998.0,,
317138,25999.0,,
317139,34998.0,,
317140,26193.0,,
317141,25997.0,,
317143,25995.0,,
317145,25990.0,,
317149,32170.0,,
317151,20999.0,,
317152,32859.0,,
317156,21000.0,,
317159,29993.0,,
317160,31926.0,,
317163,32500.0,,
317167,33414.0,,
317171,17999.0,,
317173,23900.0,,
317180,26500.0,,
317182,32988.0,,
317183,11600.0,,
317184,28990.0,,
317194,27899.0,,
317195,32977.0,,
317197,31354.0,,
317199,30288.0,,
317200,33877.0,,
317201,30445.0,,
317202,23000.0,,
317209,33414.0,,
317214,24803.0,,
317216,31999.0,,
317222,24943.0,,
317225,25800.0,,
317233,22976.0,,
317234,18995.0,,
317235,18995.0,,
317237,30995.0,,
317241,31200.0,,
317246,33803.0,,
317255,13987.0,,
317257,27664.0,,
317264,23640.0,,
317267,26000.0,,
317270,21750.0,,
317271,25287.0,,
317272,26091.0,,
317273,32689.0,,
317283,26995.0,,
317288,7995.0,,
317290,26246.0,,
317291,29959.0,,
317293,3995.0,,
317296,24495.0,,
317299,24980.0,,
317303,26985.0,,
317306,24995.0,,
317307,18688.0,,
317308,27991.0,,
317313,32977.0,,
317315,30944.0,,
317317,31491.0,,
317325,30548.0,,
317326,33195.0,,
317327,33000.0,,
317330,20490.0,,
317333,27599.0,,
317334,29995.0,,
317337,30267.0,,
317340,27998.0,,
317341,32839.0,,
317343,32977.0,,
317347,33477.0,,
317349,28991.0,,
317355,31000.0,,
317356,27995.0,,
317361,31591.0,,
317365,30491.0,,
317374,25895.0,,
317375,28480.0,,
317377,31000.0,,
317378,25495.0,,
317382,28947.0,,
317385,31999.0,,
317386,27790.0,,
317394,21991.0,,
317395,27000.0,,
317400,31990.0,,
317412,26995.0,,
317413,33977.0,,
317415,29995.0,,
317417,29998.0,,
317419,30988.0,,
317420,32915.0,,
317422,31785.0,,
317423,29000.0,,
317425,20678.0,,
317427,24995.0,,
317429,27345.0,,
317432,7491.0,,
317435,24700.0,,
317436,29999.0,,
317442,24900.0,,
317446,33800.0,,
317449,28995.0,,
317452,24700.0,,
317454,32915.0,,
317460,23997.0,,
317461,22318.0,,
317464,28944.0,,
317468,34000.0,,
317475,28599.0,,
317479,27995.0,,
317484,31484.0,,
317489,34500.0,,
317490,25977.0,,
317491,32700.0,,
317492,26995.0,,
317500,22901.0,,
317501,31500.0,,
317511,31999.0,,
317513,30490.0,,
317517,30993.0,,
317522,32915.0,,
317525,32381.0,,
317527,27995.0,,
317528,27993.0,,
317536,31600.0,,
317543,29998.0,,
317545,33492.0,,
317551,7679.0,,
317554,29898.0,,
317555,22995.0,,
317557,35000.0,,
317560,26995.0,,
317561,32995.0,,
317567,25995.0,,
317568,15999.0,,
317576,27000.0,,
317584,32915.0,,
317588,29997.0,,
317591,31524.0,,
317592,21988.0,,
317593,23999.0,,
317596,21992.0,,
317597,16988.0,,
317599,29998.0,,
317602,32730.0,,
317606,29500.0,,
317610,24990.0,,
317611,21999.0,,
317612,32875.0,,
317618,33992.0,,
317624,24933.0,,
317627,31522.0,,
317637,34583.0,,
317640,33990.0,,
317641,34500.0,,
317642,34115.0,,
317644,30995.0,,
317652,29944.0,,
317654,24900.0,,
317655,30944.0,,
317657,29991.0,,
317661,31800.0,,
317670,34890.0,,
317673,16995.0,,
317679,34999.0,,
317680,25995.0,,
317682,26000.0,,
317684,19995.0,,
317686,29890.0,,
317689,23995.0,,
317692,31900.0,,
317693,29588.0,,
317698,29988.0,,
317703,31995.0,,
317704,14995.0,,
317706,29895.0,,
317707,33999.0,,
317714,29971.0,,
317718,32557.0,,
317725,25991.0,,
317729,33191.0,,
317731,34599.0,,
317732,32977.0,,
317735,32750.0,,
317738,31250.0,,
317740,29988.0,,
317741,28500.0,,
317742,31995.0,,
317743,19900.0,,
317744,25500.0,,
317747,30989.0,,
317752,31194.0,,
317754,18298.0,,
317756,32989.0,,
317760,18980.0,,
317762,26975.0,,
317766,33250.0,,
317770,26995.0,,
317777,8998.0,,
317787,22988.0,,
317789,19995.0,,
317798,24999.0,,
317801,35100.0,,
317806,30855.0,,
317809,32500.0,,
317815,21995.0,,
317817,33697.0,,
317818,22000.0,,
317819,34987.0,,
317820,25991.0,,
317822,32921.0,,
317823,30790.0,,
317825,33149.0,,
317826,30995.0,,
317828,9500.0,,
317831,25995.0,,
317832,27995.0,,
317834,28990.0,,
317835,30699.0,,
317836,21973.0,,
317838,28795.0,,
317839,30585.0,,
317842,24999.0,,
317854,31911.0,,
317856,32359.0,,
317859,29000.0,,
317862,33267.0,,
317863,30992.0,,
317864,28995.0,,
317867,32995.0,,
317869,30900.0,,
317874,33900.0,,
317875,31767.0,,
317876,27408.0,,
317877,30912.0,,
317879,32490.0,,
317885,31995.0,,
317892,32368.0,,
317894,32887.0,,
317898,22900.0,,
317902,25807.0,,
317908,29300.0,,
317909,12999.0,,
317914,34175.0,,
317915,33877.0,,
317919,27991.0,,
317923,2895.0,,
317926,18975.0,,
317931,27901.0,,
317934,30998.0,,
317935,26599.0,,
317941,31995.0,,
317942,31998.0,,
317948,13999.0,,
317950,19975.0,,
317951,32599.0,,
317957,32495.0,,
317958,25450.0,,
317965,26999.0,,
317972,32900.0,,
317975,33150.0,,
317978,28895.0,,
317983,32500.0,,
317996,30999.0,,
318001,32963.0,,
318003,29979.0,,
318004,21699.0,,
318013,32500.0,,
318014,33995.0,,
318022,21989.0,,
318027,9995.0,,
318032,26000.0,,
318035,29944.0,,
318039,22750.0,,
318041,25980.0,,
318046,28990.0,,
318047,20990.0,,
318050,30500.0,,
318056,29995.0,,
318057,31979.0,,
318058,15795.0,,
318060,31374.0,,
318063,33995.0,,
318066,23995.0,,
318069,33499.0,,
318072,30000.0,,
318074,34943.0,,
318075,12795.0,,
318078,32000.0,,
318082,31710.0,,
318084,29799.0,,
318085,33985.0,,
318088,28996.0,,
318089,25000.0,,
318095,31795.0,,
318100,32318.0,,
318106,30880.0,,
318107,33250.0,,
318108,25944.0,,
318109,32000.0,,
318110,32977.0,,
318111,24440.0,,
318115,29900.0,,
318124,29677.0,,
318129,32650.0,,
318134,30995.0,,
318138,28900.0,,
318139,27991.0,,
318141,33973.0,,
318145,28052.0,,
318150,27990.0,,
318152,28995.0,,
318154,17990.0,,
318155,31524.0,,
318159,31995.0,,
318161,32400.0,,
318162,34389.0,,
318164,19860.0,,
318165,31999.0,,
318167,33000.0,,
318172,29875.0,,
318177,22985.0,,
318179,33944.0,,
318180,34497.0,,
318185,33995.0,,
318189,20995.0,,
318191,33947.0,,
318195,19995.0,,
318198,31997.0,,
318199,33450.0,,
318200,33048.0,,
318201,29500.0,,
318204,24481.0,,
318205,26900.0,,
318210,33993.0,,
318213,32499.0,,
318218,32498.0,,
318219,32500.0,,
318225,30995.0,,
318226,30861.0,,
318235,30900.0,,
318237,24285.0,,
318241,27995.0,,
318242,34113.0,,
318243,15900.0,,
318244,29938.0,,
318245,25950.0,,
318246,33881.0,,
318249,29988.0,,
318253,30573.0,,
318255,33995.0,,
318261,33900.0,,
318265,28993.0,,
318266,29999.0,,
318269,34899.0,,
318271,31500.0,,
318278,33290.0,,
318280,32834.0,,
318281,7995.0,,
318282,30998.0,,
318289,23000.0,,
318290,27730.0,,
318296,31995.0,,
318300,31993.0,,
318304,29100.0,,
318306,17295.0,,
318314,30998.0,,
318315,14495.0,,
318321,33495.0,,
318324,33444.0,,
318326,33099.0,,
318327,23000.0,,
318334,27430.0,,
318338,32972.0,,
318342,23495.0,,
318344,32900.0,,
318345,31900.0,,
318348,32925.0,,
318353,32997.0,,
318355,26798.0,,
318359,25921.0,,
318363,33455.0,,
318365,18480.0,,
318366,31995.0,,
318378,29988.0,,
318379,25923.0,,
318382,30949.0,,
318391,23995.0,,
318393,33200.0,,
318394,29991.0,,
318396,32295.0,,
318399,28779.0,,
318400,30894.0,,
318411,19995.0,,
318414,10995.0,,
318417,30970.0,,
318422,28999.0,,
318424,17950.0,,
318427,5900.0,,
318428,16995.0,,
318434,22995.0,,
318438,34499.0,,
318440,31862.0,,
318446,30265.0,,
318448,33392.0,,
318449,27000.0,,
318450,21579.0,,
318453,26991.0,,
318454,32995.0,,
318458,32944.0,,
318459,13995.0,,
318464,22980.0,,
318465,25997.0,,
318466,32998.0,,
318477,31995.0,,
318480,34239.0,,
318483,29987.0,,
318484,32675.0,,
318486,33795.0,,
318487,29765.0,,
318491,31694.0,,
318493,29950.0,,
318495,32956.0,,
318496,31698.0,,
318498,33000.0,,
318502,30997.0,,
318509,20000.0,,
318511,30900.0,,
318516,29299.0,,
318522,32950.0,,
318523,27000.0,,
318524,31995.0,,
318528,31990.0,,
318529,15000.0,,
318532,11791.0,,
318533,23900.0,,
318535,22795.0,,
318540,33587.0,,
318544,32899.0,,
318553,26995.0,,
318559,35591.0,,
318564,30881.0,,
318565,26900.0,,
318566,30488.0,,
318570,31486.0,,
318573,29991.0,,
318575,33770.0,,
318579,26995.0,,
318580,25516.0,,
318585,31288.0,,
318598,30970.0,,
318605,33500.0,,
318606,28991.0,,
318611,23511.0,,
318616,32999.0,,
318629,31989.0,,
318637,32777.0,,
318641,31990.0,,
318650,32399.0,,
318652,29555.0,,
318653,27995.0,,
318655,22496.0,,
318657,33949.0,,
318661,27990.0,,
318668,15988.0,,
318674,20995.0,,
318676,27975.0,,
318678,24534.0,,
318680,31861.0,,
318691,27899.0,,
318693,2950.0,,
318694,31450.0,,
318695,31998.0,,
318704,30999.0,,
318708,31988.0,,
318710,32591.0,,
318714,28733.0,,
318715,24988.0,,
318719,30927.0,,
318721,31625.0,,
318722,33895.0,,
318725,31995.0,,
318726,33991.0,,
318728,28321.0,,
318730,23090.0,,
318731,29995.0,,
318732,23322.0,,
318733,32766.0,,
318737,28995.0,,
318746,20302.0,,
318751,32490.0,,
318755,26000.0,,
318761,29254.0,,
318769,31432.0,,
318773,23988.0,,
318775,31900.0,,
318776,32888.0,,
318780,33350.0,,
318782,33999.0,,
318785,18795.0,,
318790,33066.0,,
318791,25463.0,,
318799,34288.0,,
318800,12995.0,,
318802,31900.0,,
318807,34000.0,,
318809,24988.0,,
318814,32995.0,,
318815,33391.0,,
318817,31500.0,,
318818,32000.0,,
318819,31564.0,,
318820,23499.0,,
318826,33499.0,,
318827,33462.0,,
318828,26950.0,,
318829,23780.0,,
318834,21000.0,,
318836,19450.0,,
318838,32900.0,,
318839,34500.0,,
318841,30981.0,,
318842,30900.0,,
318845,29999.0,,
318846,33455.0,,
318851,30994.0,,
318858,24942.0,,
318861,33985.0,,
318862,27999.0,,
318867,34483.0,,
318869,23777.0,,
318872,31487.0,,
318876,22697.0,,
318878,32000.0,,
318886,30781.0,,
318889,26940.0,,
318894,26995.0,,
318895,23995.0,,
318903,26570.0,,
318904,29693.0,,
318907,31990.0,,
318908,28641.0,,
318909,33629.0,,
318912,27995.0,,
318913,24899.0,,
318914,30700.0,,
318916,31491.0,,
318922,30999.0,,
318923,29900.0,,
318924,29933.0,,
318925,31273.0,,
318928,30989.0,,
318929,33485.0,,
318934,30989.0,,
318935,27977.0,,
318937,28512.0,,
318938,32700.0,,
318941,24375.0,,
318942,33958.0,,
318945,31288.0,,
318948,27925.0,,
318949,32746.0,,
318954,8991.0,,
318956,32499.0,,
318958,23716.0,,
318969,25597.0,,
318970,34150.0,,
318972,23999.0,,
318976,32130.0,,
318977,24280.0,,
318983,33984.0,,
318984,21489.0,,
318988,24988.0,,
318990,26788.0,,
318992,26977.0,,
318993,31495.0,,
318995,32995.0,,
318997,34657.0,,
319002,29488.0,,
319003,34592.0,,
319004,32991.0,,
319010,35475.0,,
319015,30991.0,,
319020,21995.0,,
319023,25987.0,,
319027,33988.0,,
319032,32592.0,,
319037,20450.0,,
319038,24998.0,,
319040,21899.0,,
319042,31342.0,,
319044,23999.0,,
319048,14990.0,,
319052,32995.0,,
319054,17788.0,,
319058,32459.0,,
319060,24555.0,,
319062,19995.0,,
319064,30000.0,,
319067,33991.0,,
319077,32900.0,,
319081,9997.0,,
319083,30988.0,,
319085,30995.0,,
319086,33500.0,,
319095,30777.0,,
319099,23577.0,,
319100,7995.0,,
319104,33997.0,,
319107,25494.0,,
319108,28995.0,,
319111,23814.0,,
319117,27500.0,,
319118,32691.0,,
319127,33988.0,,
319128,33877.0,,
319135,29600.0,,
319136,34888.0,,
319138,29911.0,,
319145,35292.0,,
319146,30488.0,,
319147,31995.0,,
319150,28900.0,,
319152,29499.0,,
319155,23910.0,,
319156,21995.0,,
319159,31977.0,,
319162,31998.0,,
319165,34496.0,,
319166,24988.0,,
319172,27548.0,,
319179,21990.0,,
319181,34987.0,,
319182,26837.0,,
319184,34447.0,,
319192,31560.0,,
319193,27681.0,,
319196,30997.0,,
319204,32990.0,,
319206,33895.0,,
319207,31985.0,,
319211,24973.0,,
319212,34799.0,,
319219,33988.0,,
319223,24997.0,,
319224,34380.0,,
319226,19991.0,,
319231,33749.0,,
319232,32881.0,,
319239,32875.0,,
319240,33685.0,,
319241,27749.0,,
319242,27900.0,,
319243,34516.0,,
319246,34829.0,,
319250,33000.0,,
319251,31495.0,,
319254,31591.0,,
319255,32950.0,,
319256,33690.0,,
319260,32999.0,,
319264,11103.0,,
319266,33896.0,,
319267,33803.0,,
319268,26766.0,,
319269,34000.0,,
319272,32799.0,,
319274,33999.0,,
319275,32999.0,,
319280,31699.0,,
319281,29499.0,,
319289,33300.0,,
319293,33995.0,,
319294,30284.0,,
319297,35550.0,,
319299,25998.0,,
319312,30995.0,,
319315,31688.0,,
319317,31798.0,,
319320,23999.0,,
319322,29750.0,,
319323,27888.0,,
319324,30988.0,,
319327,28497.0,,
319332,29290.0,,
319335,32995.0,,
319343,32500.0,,
319346,31910.0,,
319348,35499.0,,
319349,25640.0,,
319350,19920.0,,
319353,29899.0,,
319356,33990.0,,
319360,25311.0,,
319362,25900.0,,
319363,21657.0,,
319365,27991.0,,
319371,33694.0,,
319374,31991.0,,
319375,19701.0,,
319381,19999.0,,
319385,27988.0,,
319388,33999.0,,
319390,31195.0,,
319391,33900.0,,
319392,32000.0,,
319394,9977.0,,
319395,31992.0,,
319398,31804.0,,
319399,29855.0,,
319400,31500.0,,
319403,33790.0,,
319406,31994.0,,
319416,26999.0,,
319417,16995.0,,
319421,22875.0,,
319428,33988.0,,
319429,30991.0,,
319433,33999.0,,
319436,30995.0,,
319438,18598.0,,
319439,33995.0,,
319441,31000.0,,
319442,31652.0,,
319446,4616.0,,
319447,28967.0,,
319448,31719.0,,
319449,21955.0,,
319457,32490.0,,
319461,22900.0,,
319465,13991.0,,
319466,32990.0,,
319469,32883.0,,
319470,31927.0,,
319472,34450.0,,
319473,19983.0,,
319474,29146.0,,
319475,13950.0,,
319476,30977.0,,
319477,31500.0,,
319480,30995.0,,
319484,33990.0,,
319486,23995.0,,
319487,31900.0,,
319492,32322.0,,
319493,34259.0,,
319497,32917.0,,
319502,32000.0,,
319504,30680.0,,
319511,22500.0,,
319515,33873.0,,
319524,34000.0,,
319527,24987.0,,
319530,31302.0,,
319534,24971.0,,
319540,28999.0,,
319541,31976.0,,
319542,31000.0,,
319544,25399.0,,
319545,36325.0,,
319546,21989.0,,
319548,33000.0,,
319554,24995.0,,
319562,24634.0,,
319563,31918.0,,
319565,28995.0,,
319566,33000.0,,
319574,26935.0,,
319577,31995.0,,
319578,31445.0,,
