,Price,Where
340822,40988,National
340823,22999,National
340831,42500,National
340835,38300,National
340840,31173,National
340841,23495,National
340843,47052,National
340845,47495,National
340846,44995,National
340850,28919,National
340856,30990,National
340859,45899,National
340861,32995,National
340864,44995,National
340865,46996,National
340868,29990,National
340874,12990,National
340875,45995,National
340884,33422,National
340887,33995,National
340889,29282,National
340892,7988,National
340899,45980,National
340902,39995,National
340907,23987,National
340911,39911,National
340914,47997,National
340916,42991,National
340921,41990,National
340930,47200,National
340931,31999,National
340933,46800,National
340941,9995,National
340942,32995,National
340943,24287,National
340944,24995,National
340949,32999,National
340953,42995,National
340954,24598,National
340958,39999,National
340962,39975,National
340965,34995,National
340967,41988,National
340969,19500,National
340974,46495,National
340975,44345,National
340979,33992,National
340981,38449,National
340982,39999,National
340986,29900,National
340988,45683,National
340994,47402,National
340995,46958,National
341000,21988,National
341002,40600,National
341004,45695,National
341005,47600,National
341006,43499,National
341008,44888,National
341010,18396,National
341013,44840,National
341016,44700,National
341020,44998,National
341022,29999,National
341027,45000,National
341032,45993,National
341041,47799,National
341045,34695,National
341060,32422,National
341061,15995,National
341062,43998,National
341064,36499,National
341066,36922,National
341069,36000,National
341070,37343,National
341073,36997,National
341075,36997,National
341092,42995,National
341095,13999,National
341101,20704,National
341103,45910,National
341105,31988,National
341108,44973,National
341109,15900,National
341113,45950,National
341116,47910,National
341118,44930,National
341123,46740,National
341131,29992,National
341133,24900,National
341138,31991,National
341143,24895,National
341147,35777,National
341148,35888,National
341151,45990,National
341159,46279,National
341162,43937,National
341169,47440,National
341170,44773,National
341175,46990,National
341176,31995,National
341180,13984,National
341181,38684,National
341182,36181,National
341186,47495,National
341188,36200,National
341190,45977,National
341196,19786,National
341201,39830,National
341203,43500,National
341208,27990,National
341209,22995,National
341211,7442,National
341212,45650,National
341213,46529,National
341214,47995,National
341216,47980,National
341223,28995,National
341227,37694,National
341228,45995,National
341230,20991,National
341232,38995,National
341234,32500,National
341235,44960,National
341239,33418,National
341243,47395,National
341244,22995,National
341248,29812,National
341249,33933,National
341250,45995,National
341251,43983,National
341252,44950,National
341253,18375,National
341254,42995,National
341255,20995,National
341257,21995,National
341258,29995,National
341261,25799,National
341267,30895,National
341271,30993,National
341273,44987,National
341274,32599,National
341275,43980,National
341276,37999,National
341280,33588,National
341281,37900,National
341282,45000,National
341283,43888,National
341284,25308,National
341285,27900,National
341287,44495,National
341294,40988,National
341296,46997,National
341297,24995,National
341299,25350,National
341301,45350,National
341306,39200,National
341311,3950,National
341315,25969,National
341319,19995,National
341325,46496,National
341326,34210,National
341327,29995,National
341330,26999,National
341331,25990,National
341333,40589,National
341335,42900,National
341336,43928,National
341340,32990,National
341342,41900,National
341344,20990,National
341345,34912,National
341349,25980,National
341356,46998,National
341357,41488,National
341360,39999,National
341361,38495,National
341368,34498,National
341375,44167,National
341379,35880,National
341381,31000,National
341384,42995,National
341385,24995,National
341388,45000,National
341389,27500,National
341395,39400,National
341403,8999,National
341407,27950,National
341410,46855,National
341415,46850,National
341416,39950,National
341419,45200,National
341420,44500,National
341424,23000,National
341428,29990,National
341438,46987,National
341439,27000,National
341440,30981,National
341443,27890,National
341446,25778,National
341457,28988,National
341461,21000,National
341462,47209,National
341470,29000,National
341471,33694,National
341473,23714,National
341475,31000,National
341478,44999,National
341482,44999,National
341483,36997,National
341490,39000,National
341492,30400,National
341494,46998,National
341495,43000,National
341496,37995,National
341497,46441,National
341501,15990,National
341515,46997,National
341520,14253,National
341523,31495,National
341530,25988,National
341534,30984,National
341536,44775,National
341537,46297,National
341538,7995,National
341541,22253,National
341543,28990,National
341545,44913,National
341546,47113,National
341550,45436,National
341551,46230,National
341553,45500,National
341554,30345,National
341556,36000,National
341568,24988,National
341569,25599,National
341572,23999,National
341579,32287,National
341586,36429,National
341589,37499,National
341590,41988,National
341591,38400,National
341592,9995,National
341602,36592,National
341606,43995,National
341607,22995,National
341609,46994,National
341610,44995,National
341614,30122,National
341618,33995,National
341619,45988,National
341624,45495,National
341626,41995,National
341627,24995,National
341637,33988,National
341640,25641,National
341646,36722,National
341647,25000,National
341650,46498,National
341652,38995,National
341656,21875,National
341659,43877,National
341660,29988,National
341664,33100,National
341691,45900,National
341692,29980,National
341693,28965,National
341695,35476,National
341696,45791,National
341697,45998,National
341698,36712,National
341701,39944,National
341703,46988,National
341710,33551,National
341711,45368,National
341714,36450,National
341715,46900,National
341716,35925,National
341717,47000,National
341721,21987,National
341725,10995,National
341726,23977,National
341729,34999,National
341730,38995,National
341731,36988,National
341732,35980,National
341734,39872,National
341735,13650,National
341739,16170,National
341740,33995,National
341745,48299,National
341746,23992,National
341749,42990,National
341750,45527,National
341752,44787,National
341753,20450,National
341754,45980,National
341755,37988,National
341758,43987,National
341759,43911,National
341761,11500,National
341762,26900,National
341764,35995,National
341766,34999,National
341770,36934,National
341778,25776,National
341781,29865,National
341782,20000,National
341790,17600,National
341796,45930,National
341798,47999,National
341803,30641,National
341807,32940,National
341812,47694,National
341819,36300,National
341821,36774,National
341824,43950,National
341828,32987,National
341835,33250,National
341841,42988,National
341843,35637,National
341845,29988,National
341846,30990,National
341848,33840,National
341853,23999,National
341863,43997,National
341865,33249,National
341868,31500,National
341869,45379,National
341871,45995,National
341873,36695,National
341875,46888,National
341878,29999,National
341879,33214,National
341885,31996,National
341891,47325,National
341892,46998,National
341893,29884,National
341906,37741,National
341907,48145,National
341910,38189,National
341916,33300,National
341919,32985,National
341924,31744,National
341925,36998,National
341928,36912,National
341930,34000,National
341933,25992,National
341937,47991,National
341938,28000,National
341939,27000,National
341942,28999,National
341943,33888,National
341945,32425,National
341949,45850,National
341953,29995,National
341955,29353,National
341956,31578,National
341957,40997,National
341959,35895,National
341962,33999,National
341964,45990,National
341971,29950,National
341972,12594,National
341973,49800,National
341976,47900,National
341977,44500,National
341980,45988,National
341983,45898,National
341984,41999,National
341987,45000,National
341993,43950,National
341995,27900,National
341996,26170,National
342001,29876,National
342002,19999,National
342006,34991,National
342012,37900,National
342013,29495,National
342015,44500,National
342016,28936,National
342017,29495,National
342020,33988,National
342027,32852,National
342029,31762,National
342037,14995,National
342040,35995,National
342042,44988,National
342047,26999,National
342054,33985,National
342057,33094,National
342062,18900,National
342063,7095,National
342069,23855,National
342072,19991,National
342074,21900,National
342075,43795,National
342076,23891,National
342084,38685,National
342088,41600,National
342092,23821,National
342093,40270,National
342094,15995,National
342102,16991,National
342104,30000,National
342105,37998,National
342109,43780,National
342110,48000,National
342111,48900,National
342116,24997,National
342130,39995,National
342136,45999,National
342138,30950,National
342140,38495,National
342141,45980,National
342142,47490,National
342144,30499,National
342146,46998,National
342147,38750,National
342148,44850,National
342149,16987,National
342152,38990,National
342153,21900,National
342154,36761,National
342157,38400,National
342159,32991,National
342166,34000,National
342169,43999,National
342170,44900,National
342172,20000,National
342175,33999,National
342178,33932,National
342187,28985,National
342189,21900,National
342192,46950,National
342199,35986,National
342200,38900,National
342201,30995,National
342206,26375,National
342209,29349,National
342211,27696,National
342212,33000,National
342213,29990,National
342221,32895,National
342222,39995,National
342225,44000,National
342227,37000,National
342229,46995,National
342234,42771,National
342237,32990,National
342239,27696,National
342241,47000,National
342245,44980,National
342249,48753,National
342261,19900,National
342264,43990,National
342271,46995,National
342272,36000,National
342273,45581,National
342275,32995,National
342281,43669,National
342285,30000,National
342286,27574,National
342289,28881,National
342293,33977,National
342295,24238,National
342296,34756,National
342298,34590,National
342307,35988,National
342311,44881,National
342314,37148,National
342317,47985,National
342320,48000,National
342321,39995,National
342323,36991,National
342326,36900,National
342327,44950,National
342331,13999,National
342332,31987,National
342334,33995,National
342337,4995,National
342339,29310,National
342342,45885,National
342347,49875,National
342349,50450,National
342355,45497,National
342358,45999,National
342359,26995,National
342361,34945,National
342368,22993,National
342369,32550,National
342384,47582,National
342386,24993,National
342391,47999,National
342394,45992,National
342397,32063,National
342400,45000,National
342401,42799,National
342411,33988,National
342414,33499,National
342415,46259,National
342416,23662,National
342417,44988,National
342422,46488,National
342423,31500,National
342426,28467,National
342430,47995,National
342433,44970,National
342435,29995,National
342436,23995,National
342437,30994,National
342442,31900,National
342443,28395,National
342445,34980,National
342449,41400,National
342451,41950,National
342452,42000,National
342455,47999,National
342456,27000,National
342457,46881,National
342461,29988,National
342473,47125,National
342474,46995,National
342475,34950,National
342477,41991,National
342479,45651,National
342480,33948,National
342481,37990,National
342483,50498,National
342485,46732,National
342486,31000,National
342487,23950,National
342492,22990,National
342497,21333,National
342502,37995,National
342504,45888,National
342505,48500,National
342506,46000,National
342508,41949,National
342513,32495,National
342514,33498,National
342518,31877,National
342519,45396,National
342521,44500,National
342526,37197,National
342532,42877,National
342538,45480,National
342541,49979,National
342542,33978,National
342549,46699,National
342552,46995,National
342554,30950,National
342555,32886,National
342559,24997,National
342561,33194,National
342562,15900,National
342566,26785,National
342577,48799,National
342578,45999,National
342582,22990,National
342583,42555,National
342591,46999,National
342594,48995,National
342597,22651,National
342599,26991,National
342604,24194,National
342606,37991,National
342612,47627,National
342617,47980,National
342619,34990,National
342622,45590,National
342624,14455,National
342628,25995,National
342631,47980,National
342635,36999,National
342637,41694,National
342641,32768,National
342652,48787,National
342664,48888,National
342666,47900,National
342676,31978,National
342677,23991,National
342679,33498,National
342682,49000,National
342685,36446,National
342688,49151,National
342689,40602,National
342691,24880,National
342693,31995,National
342695,47580,National
342696,7998,National
342697,47488,National
342699,47900,National
342701,36995,National
342703,47855,National
342705,44995,National
342709,47995,National
342714,33500,National
342715,46988,National
342716,49799,National
342726,27995,National
342727,32495,National
342737,47995,National
342739,21314,National
342744,24999,National
342750,37990,National
342752,35249,National
342753,46795,National
342759,11995,National
342761,47730,National
342762,33980,National
342763,32886,National
342764,46900,National
342765,47988,National
342766,32595,National
342770,46919,National
342772,31890,National
342782,35552,National
342783,30980,National
342789,49000,National
342790,26995,National
342795,47000,National
342797,47995,National
342801,13590,National
342802,39670,National
342805,31995,National
342811,23000,National
342815,33830,National
342816,23200,National
342822,47995,National
342827,48075,National
342828,37712,National
342830,48492,National
342831,41987,National
342832,44950,National
342839,48433,National
342840,33995,National
342842,13995,National
342843,32995,National
342848,40520,National
342850,46775,National
342851,20981,National
342860,30887,National
342862,46399,National
342865,33900,National
342870,25970,National
342873,13995,National
342878,25845,National
342881,47791,National
342885,47940,National
342887,28995,National
342888,35990,National
342892,50580,National
342895,47846,National
342896,29968,National
342900,47528,National
342904,30890,National
342906,41999,National
342910,31400,National
342920,48879,National
342926,32250,National
342927,38891,National
342928,49898,National
342929,46775,National
342930,40995,National
342931,31875,National
342933,47955,National
342938,45989,National
342939,46988,National
342947,12995,National
342950,32650,National
342956,39999,National
342960,41995,National
342961,29990,National
342970,32409,National
342980,5978,National
342981,49495,National
342983,47997,National
342984,29987,National
342985,27500,National
342987,13991,National
342990,47995,National
342998,34499,National
343002,33060,National
343008,30900,National
343009,47991,National
343014,41977,National
343015,34495,National
343017,23838,National
343019,23987,National
343020,45990,National
343021,46995,National
343022,35087,National
343024,39989,National
343026,36000,National
343031,27975,National
343033,23991,National
343036,5990,National
343039,35315,National
343041,29962,National
343052,44444,National
343055,50599,National
343056,18995,National
343063,39999,National
343065,45927,National
343068,33598,National
343073,30995,National
343077,37495,National
343079,47377,National
343083,49990,National
343085,31987,National
343103,33995,National
343105,17995,National
343107,36800,National
343112,45991,National
343114,24999,National
343119,30973,National
343125,27900,National
343127,29975,National
343128,40999,National
343133,50995,National
343138,33999,National
343139,36999,National
343140,34895,National
343143,18773,National
343144,35250,National
343147,34921,National
343148,24985,National
343149,25963,National
343151,31999,National
343152,41991,National
343155,24969,National
343157,47981,National
343158,39991,National
343159,18999,National
343160,47384,National
343167,34977,National
343168,46295,National
343169,32991,National
343170,45100,National
343172,38900,National
343174,26611,National
343177,49488,National
343178,32988,National
343180,40068,National
343184,44795,National
343191,29949,National
343193,48993,National
343195,38999,National
343196,39800,National
343199,40987,National
343206,25900,National
343208,49574,National
343216,47995,National
343217,38694,National
343219,43900,National
343224,47988,National
343233,33000,National
343237,39988,National
343239,26995,National
343241,32070,National
343250,41495,National
343252,48795,National
343255,28500,National
343259,29500,National
343260,49900,National
343263,22950,National
343270,47990,National
343272,39999,National
343274,32995,National
343276,41716,National
343278,33990,National
343285,47895,National
343288,37956,National
343289,48978,National
343294,45890,National
343299,48030,National
343301,26488,National
343313,37600,National
343315,28875,National
343316,43995,National
343319,35972,National
343320,23975,National
343328,49599,National
343329,48599,National
343335,21851,National
343337,48488,National
343343,50000,National
343349,28977,National
343353,34999,National
343360,32265,National
343361,31995,National
343363,31992,National
343373,47998,National
343374,23283,National
343379,37444,National
343382,47499,National
343385,34995,National
343386,44774,National
343387,21450,National
343394,34995,National
343396,40486,National
343400,44049,National
343401,29995,National
343402,28966,National
343404,27500,National
343405,32968,National
343409,33999,National
343410,36988,National
343411,27949,National
343412,48995,National
343415,30980,National
343417,49814,National
343418,37995,National
343419,43995,National
343422,29995,National
343425,36491,National
343431,36998,National
343432,20999,National
343433,46990,National
343434,39654,National
343439,48895,National
343444,27995,National
343445,29995,National
343446,49800,National
343450,25653,National
343452,33800,National
343460,17900,National
343461,48997,National
343463,32993,National
343467,49985,National
343469,33057,National
343470,22977,National
343473,45436,National
343474,45891,National
343484,35000,National
343487,34900,National
343489,49991,National
343490,44670,National
343493,35995,National
343497,34900,National
343499,24990,National
343500,28995,National
343502,46840,National
343505,34990,National
343507,50995,National
343512,44400,National
343516,49995,National
343518,29929,National
343522,25000,National
343524,34500,National
343530,28950,National
343532,28000,National
343533,34995,National
343539,34350,National
343542,32988,National
343543,34500,National
343546,48865,National
343548,28991,National
343552,33998,National
343557,26995,National
343566,34900,National
343567,44500,National
343568,38977,National
343578,46500,National
343580,48988,National
343586,32995,National
343587,30895,National
343590,47995,National
343597,47999,National
343598,38575,National
343604,49991,National
343605,33490,National
343608,44000,National
343611,31990,National
343614,46999,National
343615,43991,National
343617,51000,National
343618,33775,National
343620,45700,National
343622,31995,National
343627,45000,National
343628,46988,National
343629,32458,National
343633,31994,National
343635,34877,National
343638,49497,National
343640,32988,National
343653,35081,National
343655,5000,National
343657,50493,National
343671,35984,National
343673,29994,National
343677,49989,National
343678,32995,National
343680,48828,National
343682,44999,National
343683,27981,National
343689,45979,National
343693,44998,National
343696,45793,National
343699,50398,National
343700,35900,National
343702,34878,National
343707,48571,National
343708,23307,National
343709,49788,National
343711,33995,National
343712,43995,National
343725,42988,National
343727,50691,National
343730,35288,National
343733,33886,National
343734,40500,National
343735,27000,National
343736,44999,National
343740,33990,National
343744,44099,National
343747,48887,National
343753,21658,National
343754,32819,National
343755,47988,National
343756,36650,National
343760,30999,National
343762,36995,National
343765,35000,National
343766,48988,National
343779,33977,National
343780,32995,National
343781,49890,National
343785,47732,National
343787,40888,National
343789,34995,National
343800,49988,National
343805,34998,National
343807,38990,National
343809,41981,National
343811,48995,National
343813,41995,National
343815,45754,National
343816,36866,National
343818,37988,National
343819,25990,National
343831,33788,National
343835,34995,National
343848,40450,National
343849,48991,National
343859,45998,National
343871,33941,National
343872,28700,National
343874,32500,National
343875,32995,National
343877,31999,National
343879,35699,National
343883,33996,National
343896,34988,National
343902,49000,National
343906,39499,National
343908,34990,National
343914,24000,National
343919,45457,National
343920,35250,National
343930,36998,National
343932,28995,National
343934,48975,National
343937,33000,National
343942,36126,National
343944,16900,National
343945,49650,National
343946,48988,National
343947,39490,National
343948,50994,National
343950,38988,National
343953,44988,National
343954,39650,National
343956,34997,National
343957,45750,National
343960,48988,National
343964,42499,National
343965,23803,National
343967,28999,National
343971,24995,National
343979,48759,National
343980,45999,National
343981,49873,National
343986,30995,National
343987,39519,National
343988,49995,National
343991,16988,National
343995,44910,National
343999,21990,National
344000,47895,National
344002,46500,National
344004,29360,National
344008,45898,National
344009,33886,National
344012,29408,National
344017,49350,National
344023,34997,National
344024,29995,National
344028,34987,National
344029,32870,National
344030,32916,National
344033,24995,National
344042,29950,National
344043,43997,National
344044,47588,National
344046,13000,National
344048,33750,National
344049,34452,National
344050,34997,National
344051,49988,National
344053,35299,National
344055,46308,National
344059,49990,National
344065,26500,National
344077,46881,National
344083,35980,National
344084,36000,National
344086,39329,National
344088,34900,National
344089,51995,National
344091,46985,National
344094,36495,National
344095,31991,National
344098,45900,National
344099,45688,National
344101,33311,National
344103,48800,National
344105,26995,National
344106,35250,National
344107,46650,National
344108,44999,National
344109,34995,National
344110,41900,National
344115,33995,National
344116,52998,National
344120,48990,National
344127,44549,National
344128,22995,National
344133,36400,National
344134,38999,National
344138,49488,National
344141,49875,National
344143,48999,National
344144,29995,National
344156,43999,National
344157,51982,National
344160,48985,National
344161,33506,National
344167,46998,National
344169,32595,National
344172,47995,National
344174,49999,National
344176,34899,National
344179,23975,National
344180,48995,National
344184,39995,National
344185,45777,National
344186,38637,National
344189,35000,National
344190,47980,National
344191,30995,National
344193,39966,National
344195,50995,National
344197,39900,National
344205,29998,National
344207,39485,National
344208,22725,National
344214,37990,National
344224,48900,National
344225,47988,National
344228,39990,National
344235,34995,National
344236,38488,National
344243,32575,National
344245,35473,National
344247,29998,National
344251,48800,National
344252,51980,National
344268,29995,National
344270,35000,National
344272,39991,National
344280,33991,National
344291,49987,National
344295,49800,National
344300,41997,National
344302,28500,National
344313,24786,National
344324,41980,National
344327,36988,National
344328,36664,National
344330,50980,National
344331,49995,National
344338,33900,National
344343,38995,National
344347,28995,National
344350,32975,National
344354,47691,National
344356,41767,National
344360,46975,National
344363,49988,National
344364,33999,National
344366,44991,National
344371,39995,National
344372,37998,National
344374,38995,National
344375,40588,National
344378,44688,National
344382,36583,National
344387,33550,National
344393,27400,National
344398,33490,National
344400,45977,National
344406,36995,National
344407,38488,National
344416,51980,National
344419,48700,National
344423,36758,National
344426,33995,National
344430,33995,National
344440,46990,National
344452,35997,National
344458,49988,National
344461,50287,National
344464,33990,National
344466,39965,National
344467,44988,National
344469,29588,National
344471,30991,National
344474,34995,National
344476,31990,National
344477,46829,National
344480,48998,National
344483,36991,National
344486,30899,National
344488,31896,National
344492,43885,National
344495,34917,National
344497,29990,National
344505,40554,National
344507,42998,National
344508,35773,National
344509,31995,National
344515,40782,National
344517,46213,National
344519,37995,National
344527,35995,National
344529,48499,National
344534,36991,National
344539,29490,National
344541,34998,National
344543,49987,National
344544,43992,National
344554,34250,National
344564,40995,National
344572,38976,National
344573,32497,National
344574,36971,National
344576,37000,National
344577,20499,National
344578,52931,National
344580,45998,National
344582,48783,National
344584,37999,National
344586,40540,National
344590,45500,National
344592,33995,National
344596,41584,National
344600,32677,National
344608,32779,National
344609,31995,National
344612,34500,National
344615,42337,National
344617,40995,National
344618,43447,National
344621,34990,National
344630,31350,National
344632,46800,National
344636,46330,National
344638,37980,National
344648,51988,National
344650,34755,National
344654,25495,National
344655,36991,National
344656,31995,National
344658,41248,National
344660,39587,National
344663,32997,National
344664,34000,National
344665,40988,National
344669,41900,National
344671,50480,National
344672,29505,National
344674,35990,National
344680,32750,National
344681,46988,National
344685,37000,National
344688,50995,National
344689,52114,National
344693,47657,National
344696,43995,National
344699,37991,National
344701,47999,National
344710,28995,National
344711,39990,National
344714,29995,National
344724,41977,National
344728,39999,National
344729,35615,National
344738,52000,National
344741,34599,National
344744,39911,National
344747,34990,National
344749,47589,National
344750,42391,National
344754,50491,National
344756,30987,National
344757,34998,National
344759,36595,National
344760,46990,National
344768,40000,National
344774,34996,National
344776,48422,National
344780,51944,National
344781,32999,National
344789,47985,National
344790,44000,National
344791,33995,National
344792,36289,National
344793,39995,National
344794,28483,National
344802,33997,National
344805,38990,National
344807,33987,National
344808,39991,National
344809,46490,National
344810,49999,National
344814,50977,National
344820,42995,National
344832,41988,National
344844,51977,National
344849,41995,National
344855,46987,National
344863,43995,National
344872,34999,National
344876,46999,National
344879,36999,National
344880,39800,National
344882,48788,National
344887,50995,National
344888,33988,National
344889,38977,National
344893,43888,National
344895,47991,National
344897,32800,National
344900,52999,National
344905,50590,National
344909,46498,National
344913,29942,National
344917,34750,National
344920,48000,National
344921,41988,National
344928,47998,National
344932,36976,National
344936,43498,National
344937,38991,National
344940,36059,National
344942,40894,National
344946,34434,National
344949,38988,National
344957,47900,National
344960,32000,National
344961,43780,National
344967,36995,National
344969,40694,National
344979,33886,National
344980,36995,National
344983,36995,National
344985,46999,National
344986,30995,National
344990,35488,National
344993,49611,National
344994,48997,National
344996,35000,National
345003,39980,National
345005,42930,National
345007,42364,National
345008,41990,National
345017,48500,National
345019,42990,National
345020,47545,National
345021,48175,National
345027,47950,National
345032,46500,National
345039,36999,National
345042,40980,National
345045,35911,National
345049,49893,National
345054,42488,National
345058,41991,National
345064,27995,National
345065,42241,National
345067,40991,National
345069,43000,National
345074,50000,National
345077,49982,National
345082,34500,National
345091,44995,National
345094,41993,National
345097,48000,National
345099,48109,National
345113,44977,National
345115,38999,National
345120,34418,National
345122,29000,National
345126,35995,National
345129,44999,National
345131,42995,National
345134,31995,National
345135,43994,National
345136,41994,National
345138,47900,National
345140,43995,National
345147,24995,National
345151,34995,National
345155,40394,National
345160,38991,National
345163,22889,National
345167,42135,National
345168,42265,National
345172,41997,National
345174,38988,National
345184,47500,National
345189,33995,National
345192,35995,National
345193,37999,National
345198,24999,National
345201,40229,National
345207,38266,National
345209,37500,National
345210,29995,National
345211,49777,National
345216,31999,National
345222,43995,National
345224,34750,National
345226,35995,National
345229,47991,National
345230,36990,National
345234,37995,National
345239,35995,National
345244,49140,National
345245,38000,National
345253,40751,National
345257,42900,National
345261,37995,National
345263,49167,National
345266,46000,National
345269,37999,National
345271,35371,National
345273,47730,National
345276,37988,National
345277,47495,National
345280,43564,National
345282,35995,National
345289,43501,National
345290,42597,National
345294,41980,National
345298,48985,National
345302,27000,National
345306,31987,National
345307,51000,National
345312,49988,National
345313,32998,National
345316,43510,National
345317,41983,National
345328,44999,National
345329,44995,National
345332,34340,National
345335,43599,National
345339,35873,National
345344,36997,National
345345,36990,National
345352,44599,National
345356,43941,National
345357,49995,National
345361,50250,National
345362,39978,National
345367,42988,National
345369,44385,National
345370,32959,National
345374,38995,National
345375,33995,National
345376,49995,National
345378,43000,National
345380,43497,National
345382,48500,National
345386,44000,National
345388,39991,National
345389,42950,National
345393,38975,National
345403,52579,National
345412,43995,National
345413,37770,National
345414,36997,National
345417,49888,National
345423,44962,National
345424,41895,National
345425,36975,National
345427,41855,National
345438,30000,National
345441,33300,National
345445,43495,National
345452,32995,National
345454,42897,National
345455,47230,National
345459,36995,National
345466,13351,National
345469,34995,National
345474,50777,National
345481,38899,National
345482,42940,National
345483,49491,National
345484,36000,National
345491,41996,National
345492,42312,National
345497,48999,National
345503,30990,National
345506,39991,National
345512,43995,National
345516,37695,National
345517,42995,National
345523,44991,National
345530,41700,National
345533,40900,National
345536,44987,National
345538,46599,National
345540,48995,National
345550,38381,National
345555,43598,National
345556,33998,National
345568,41995,National
345575,48712,National
345576,40995,National
345577,41885,National
345578,35495,National
345580,37588,National
345583,37998,National
345585,42991,National
345586,36900,National
345589,44992,National
345592,42950,National
345602,35499,National
345606,42999,National
345610,42870,National
345612,44999,National
345614,49256,National
345619,38988,National
345620,42500,National
345626,51388,National
345628,44985,National
345637,43900,National
345641,43923,National
345642,34995,National
345645,39627,National
345650,43995,National
345652,52788,National
345654,44495,National
345675,34900,National
345676,37995,National
345680,51000,National
345681,39995,National
345682,33995,National
345684,49997,National
345690,33995,National
345692,44989,National
345693,40995,National
345698,52372,National
345703,45979,National
345706,39950,National
345711,44900,National
345712,38495,National
345716,48998,National
345718,45771,National
345723,37990,National
345732,43579,National
345734,33000,National
345736,36300,National
345737,53988,National
345739,39900,National
345748,42277,National
345750,40478,National
345757,39000,National
345760,49990,National
345766,34995,National
345769,42872,National
345773,44999,National
345774,43325,National
345778,38995,National
345781,36514,National
345789,49775,National
345790,43588,National
345796,40885,National
345798,41155,National
345801,42000,National
345805,34989,National
345824,46459,National
345825,39995,National
345826,39899,National
345828,42995,National
345834,35000,National
345839,44900,National
345843,45204,National
345845,43500,National
345846,46015,National
345847,36999,National
345852,49500,National
345853,54925,National
345854,42995,National
345855,41523,National
345858,39349,National
345861,43413,National
345862,38995,National
345863,36901,National
345864,29775,National
345867,15800,National
345868,43995,National
345870,49775,National
345887,47183,National
345891,36897,National
345896,33967,National
345897,43994,National
345899,38602,National
345904,45595,National
345906,43999,National
345907,43747,National
345909,43850,National
345921,41580,National
345924,41988,National
345928,40995,National
345929,45995,National
345932,42995,National
345934,45994,National
345935,44273,National
345938,33575,National
345942,44997,National
345944,43888,National
345948,14950,National
345953,49995,National
345963,35998,National
345986,50871,National
345991,43798,National
345992,42497,National
345993,38998,National
345996,56253,National
346004,40000,National
346008,10000,National
346011,37995,National
346012,45999,National
346013,43998,National
346033,45396,National
346034,40900,National
346041,43850,National
346051,41997,National
346056,31991,National
346060,32995,National
346068,47498,National
346069,40750,National
346077,36999,National
346080,43759,National
346082,46995,National
346091,45900,National
346093,35991,National
346095,43950,National
346097,52990,National
346102,24995,National
346106,38995,National
346107,31000,National
346115,45988,National
346116,36995,National
346118,36866,National
346122,40911,National
346132,37589,National
346133,44995,National
346134,56629,National
346135,50991,National
346136,45893,National
346138,40995,National
346142,44995,National
346144,44995,National
346147,38508,National
346151,45119,National
346157,38995,National
346167,44995,National
346170,51585,National
346172,37998,National
346178,51995,National
346187,12990,National
346189,52888,National
346191,49995,National
346196,42865,National
346200,37999,National
346202,53871,National
346209,44459,National
346211,38000,National
346221,46958,National
346222,35997,National
346223,36994,National
346229,38975,National
346232,45998,National
346234,42990,National
346235,52892,National
346243,38500,National
346251,40676,National
346252,45359,National
346255,38283,National
346256,54995,National
346258,54870,National
346259,41990,National
346261,39432,National
346263,38911,National
346264,52999,National
346269,46988,National
346271,56948,National
346286,42628,National
346287,45023,National
346292,46104,National
346297,47995,National
346299,37990,National
346301,39500,National
346308,33887,National
346315,44595,National
346327,46988,National
346328,45998,National
346335,23995,National
346340,25950,National
346350,40988,National
346357,38995,National
346362,3991,National
346373,45987,National
346376,39980,National
346380,44999,National
346381,37287,National
346384,46695,National
346385,45592,National
346388,47900,National
346390,38792,National
346394,45863,National
346398,38995,National
346403,36995,National
346416,45975,National
346417,33485,National
346418,46992,National
346419,48389,National
346420,39994,National
346422,39984,National
346427,38512,National
346430,39166,National
346439,37995,National
346440,38500,National
346445,54999,National
346446,46595,National
346450,38991,National
346451,35000,National
346460,43988,National
346461,54995,National
346463,37900,National
346469,35911,National
346472,36995,National
346473,40999,National
346474,40990,National
346478,33500,National
346480,42458,National
346482,47750,National
346491,48425,National
346497,45993,National
346502,35888,National
346505,39500,National
346510,37495,National
346512,40625,National
346515,37981,National
346516,38900,National
346527,45599,National
346528,46999,National
346531,46987,National
346532,35578,National
346534,36995,National
346541,52885,National
346547,45900,National
346548,36775,National
346551,47000,National
346554,55995,National
346559,47567,National
346564,43989,National
346571,37977,National
346572,55999,National
346582,55997,National
346584,44888,National
346594,44922,National
346601,42999,National
346602,47280,National
346615,42992,National
346618,46811,National
346619,44863,National
346623,42863,National
346624,36875,National
346627,38995,National
346633,47950,National
346634,20617,National
346635,38900,National
346638,43725,National
346640,39500,National
346646,42373,National
346649,44999,National
346660,49999,National
346676,33900,National
346684,28963,National
346686,43000,National
346688,41987,National
346690,47911,National
346691,48186,National
346698,38899,National
346699,40504,National
346700,36944,National
346704,48499,National
346708,29999,National
346709,40550,National
346718,48000,National
346719,42654,National
346722,39951,National
346734,52999,National
346741,46999,National
346753,38995,National
346756,44999,National
346757,44000,National
346760,48026,National
346762,38500,National
346769,42988,National
346773,31591,National
346775,39999,National
346779,53980,National
346783,42750,National
346784,39900,National
346786,49890,National
346806,40991,National
346812,48872,National
346814,49090,National
346818,36477,National
346819,13995,National
